Fruit,Temp,Humid (%),Light (Lux),VPD,Class
Banana,26,91,19.52760946,0.3025295845742306,Good
Orange,22,95,6.740875089,0.132196559610529,Good
Orange,22,95,7.404343951,0.132196559610529,Good
Pineapple,25,95,11.53023895,0.1583888858753424,Bad
Banana,24,95,16.47502321,0.14919587385827793,BAD
Pineapple,25,95,11.07916988,0.1583888858753424,Bad
Tomato,25,95,15.25176672,0.1583888858753424,Bad
Banana,24,94,19.42099897,0.1790350486299337,Good
Orange,24,95,15.08413665,0.14919587385827793,Bad
Tomato,23,93,11.66198098,0.19666063356779473,Good
Orange,23,95,19.63480231,0.14047188111985376,Bad
Tomato,24,95,15.25176672,0.14919587385827793,Bad
Orange,24,95,14.91822038,0.14919587385827793,Bad
Pineapple,25,95,9.814452454,0.1583888858753424,Bad
Pineapple,22,91,12.62144823,0.23795380729895177,Good
Pineapple,23,92,12.76402932,0.22475500979176521,Good
Orange,24,95,17.40523312,0.14919587385827793,Bad
Tomato,24,75,17.5009837,0.7459793692913896,Good
Tomato,23,89,12.62144823,0.30903813846367756,Good
Tomato,23,89,8.415248038,0.30903813846367756,Good
Orange,23,95,19.31496687,0.14047188111985376,Bad
Pineapple,22,89,12.69256136,0.2908324311431634,Good
Tomato,24,89,12.90803823,0.3282309224882116,Good
Tomato,23,88,7.450253315,0.33713251468764804,Good
Banana,25,89,19.10462223,0.34845554892575326,Good
Pineapple,25,95,10.04556771,0.1583888858753424,Bad
Pineapple,25,95,10.58215896,0.1583888858753424,Bad
Orange,22,95,7.450253315,0.132196559610529,Good
Tomato,25,95,13.88010234,0.1583888858753424,Bad
Banana,26,90,20.40179801,0.33614398286025615,Good
Orange,22,95,5.471478228,0.132196559610529,Good
Orange,23,95,10.82824911,0.14047188111985376,Good
Orange,22,95,4.505770041,0.132196559610529,Good
Tomato,23,93,14.03538213,0.19666063356779473,Good
Banana,25,86,12.27113269,0.4434888804509587,Good
Banana,26,95,17.30998858,0.16807199143012852,Good
Tomato,22,93,14.03538213,0.18507518345474017,Good
Orange,23,95,15.67848238,0.14047188111985376,Bad
Pineapple,25,95,9.814452454,0.1583888858753424,Bad
Banana,26,94,15.42113219,0.20168638971615405,Good
Tomato,23,92,9.587732994,0.22475500979176521,Good
Tomato,23,91,8.264637967,0.25284938601573614,Good
Banana,25,86,13.65010619,0.4434888804509587,Good
Orange,23,95,4.283437616,0.14047188111985376,Good
Tomato,23,89,8.165410187,0.30903813846367756,Good
Tomato,23,91,8.264637967,0.25284938601573614,Good
Orange,23,95,19.74258151,0.14047188111985376,Bad
Orange,22,95,7.0889296,0.132196559610529,Good
Tomato,23,92,11.39978246,0.22475500979176521,Good
Tomato,24,95,16.56585884,0.14919587385827793,Bad
Pineapple,22,94,13.3488037,0.1586358715326348,Good
Banana,24,87,13.80304952,0.3879092720315227,Good
Tomato,24,90,8.165410187,0.29839174771655586,Good
Tomato,26,91,6.698275399,0.3025295845742306,Good
Pineapple,24,95,14.19224347,0.14919587385827793,Good
Pineapple,25,95,9.987371503,0.1583888858753424,Bad
Pineapple,25,95,11.53023895,0.1583888858753424,Bad
Orange,22,95,5.076997025,0.132196559610529,Good
Banana,24,95,12.62144823,0.14919587385827793,BAD
Tomato,24,89,8.165410187,0.3282309224882116,Good
Orange,24,95,14.59144457,0.14919587385827793,Bad
Orange,22,95,8.465927903,0.132196559610529,Good
Pineapple,25,95,11.27059687,0.1583888858753424,Bad
Orange,24,95,15.42113219,0.14919587385827793,Bad
Orange,22,95,4.505770041,0.132196559610529,Good
Banana,24,95,12.48027818,0.14919587385827793,BAD
Pineapple,23,95,12.62144823,0.14047188111985376,Good
Pineapple,25,95,11.862037,0.1583888858753424,Bad
Orange,24,95,15.33623116,0.14919587385827793,Bad
Tomato,25,95,15.76515749,0.1583888858753424,Bad
Orange,23,95,14.75399666,0.14047188111985376,Bad
Orange,23,95,19.85095108,0.14047188111985376,Bad
Tomato,24,81,7.825388265,0.566944320661456,Good
Pineapple,25,95,11.14266773,0.1583888858753424,Bad
Banana,26,94,13.57421101,0.20168638971615405,Good
Tomato,23,88,7.969740423,0.33713251468764804,Good
Banana,25,87,12.55068787,0.4118111032758902,Good
Tomato,24,95,14.83589827,0.14919587385827793,Bad
Orange,22,95,7.358649263,0.132196559610529,Good
Tomato,26,92,6.364536513,0.2689151862882051,Good
Banana,24,86,13.65010619,0.41774844680317846,Good
Orange,23,95,19.74258151,0.14047188111985376,Bad
Banana,26,95,16.84124175,0.16807199143012852,Good
Tomato,24,88,10.64323454,0.35807009725986694,Good
Tomato,22,93,11.72833871,0.18507518345474017,Good
Tomato,23,95,7.496378442,0.14047188111985376,Good
Tomato,23,89,7.969740423,0.30903813846367756,Good
Tomato,24,95,16.02789778,0.14919587385827793,Bad
Tomato,23,89,8.364807255,0.30903813846367756,Good
Pineapple,23,81,12.62144823,0.5337931482554428,Good
Orange,22,95,10.16280412,0.132196559610529,Good
Orange,24,95,14.91822038,0.14919587385827793,Bad
Tomato,23,90,13.12676612,0.28094376223970663,Good
Orange,23,95,8.88012605,0.14047188111985376,Good
Orange,24,95,16.20534945,0.14919587385827793,Bad
Tomato,24,89,13.49869706,0.3282309224882116,Good
Tomato,23,92,11.20647613,0.22475500979176521,Good
Orange,23,95,15.76515749,0.14047188111985376,Bad
Banana,24,95,17.02725828,0.14919587385827793,BAD
Orange,22,95,5.43477585,0.132196559610529,Good
Tomato,24,95,12.90803823,0.14919587385827793,Bad
Pineapple,25,95,11.20647613,0.1583888858753424,Bad
Orange,23,95,14.83589827,0.14047188111985376,Bad
Tomato,26,93,6.655874013,0.23530078800217913,Good
Orange,22,95,8.568009903,0.132196559610529,Good
Banana,26,95,17.12100442,0.16807199143012852,Good
Orange,22,95,6.571662296,0.132196559610529,Good
Banana,25,86,13.65010619,0.4434888804509587,Good
Banana,25,89,19.31496687,0.34845554892575326,Good
Banana,24,95,17.88911347,0.14919587385827793,BAD
Tomato,24,95,12.98058343,0.14919587385827793,Bad
Tomato,24,92,10.95309884,0.23871339817324477,Good
Tomato,25,95,15.76515749,0.1583888858753424,Bad
Pineapple,25,95,10.10404473,0.1583888858753424,Bad
Pineapple,25,95,9.987371503,0.1583888858753424,Bad
Tomato,23,91,9.757364232,0.25284938601573614,Good
Orange,23,95,14.83589827,0.14047188111985376,Bad
Tomato,24,95,12.90803823,0.14919587385827793,Bad
Tomato,25,95,7.683058499,0.1583888858753424,Good
Tomato,23,89,8.018312629,0.30903813846367756,Good
Tomato,24,89,8.0671142,0.3282309224882116,Good
Orange,22,95,7.358649263,0.132196559610529,Good
Orange,22,95,6.242557594,0.132196559610529,Good
Tomato,23,91,10.16280412,0.25284938601573614,Good
Tomato,23,88,7.267899623,0.33713251468764804,Good
Tomato,22,92,11.14266773,0.21151449537684597,Good
Banana,25,86,13.80304952,0.4434888804509587,Good
Banana,26,95,17.40523312,0.16807199143012852,Good
Tomato,24,94,11.20647613,0.1790350486299337,Good
Tomato,23,92,9.987371503,0.22475500979176521,Good
Orange,23,95,16.84124175,0.14047188111985376,Bad
Orange,22,95,4.802535216,0.132196559610529,Good
Orange,23,95,19.85095108,0.14047188111985376,Bad
Orange,23,95,15.08413665,0.14047188111985376,Bad
Tomato,24,95,9.531728808,0.14919587385827793,Good
Pineapple,25,95,10.40069682,0.1583888858753424,Bad
Banana,26,95,15.76515749,0.16807199143012852,Good
Orange,23,95,12.20210529,0.14047188111985376,Good
Tomato,23,89,7.313168177,0.30903813846367756,Good
Pineapple,25,95,10.10404473,0.1583888858753424,Bad
Tomato,22,92,10.82824911,0.21151449537684597,Good
Tomato,25,95,12.90803823,0.1583888858753424,Bad
Banana,26,93,14.27127328,0.23530078800217913,Good
Pineapple,22,95,13.57421101,0.132196559610529,Good
Pineapple,25,95,11.20647613,0.1583888858753424,Bad
Pineapple,24,95,14.03538213,0.14919587385827793,Good
Pineapple,22,89,12.76402932,0.2908324311431634,Good
Orange,22,95,8.619414571,0.132196559610529,Good
Orange,22,95,6.913276429,0.132196559610529,Good
Tomato,23,87,6.202275223,0.365226890911619,Good
Tomato,26,94,6.613669965,0.20168638971615405,Good
Banana,24,95,12.62144823,0.14919587385827793,BAD
Orange,23,95,4.802535216,0.14047188111985376,Good
Orange,23,95,19.85095108,0.14047188111985376,Bad
Orange,23,95,19.63480231,0.14047188111985376,Bad
Banana,26,95,16.84124175,0.16807199143012852,Good
Pineapple,24,95,14.1136139,0.14919587385827793,Good
Pineapple,23,83,12.62144823,0.4776043958075018,Good
Orange,23,95,8.775098629,0.14047188111985376,Good
Pineapple,24,95,14.75399666,0.14919587385827793,Bad
Tomato,26,92,6.364536513,0.2689151862882051,Good
Banana,24,95,12.48027818,0.14919587385827793,BAD
Orange,23,95,8.31460431,0.14047188111985376,Good
Pineapple,22,86,12.55068787,0.3701503669094808,Good
Orange,22,95,6.122270991,0.132196559610529,Good
Pineapple,22,95,12.55068787,0.132196559610529,Good
Orange,24,95,14.67251295,0.14919587385827793,Bad
Banana,24,95,13.05349201,0.14919587385827793,BAD
Orange,23,95,14.75399666,0.14047188111985376,Bad
Tomato,24,93,10.89052217,0.208874223401589,Good
Orange,23,95,14.75399666,0.14047188111985376,Bad
Banana,26,95,16.65717174,0.16807199143012852,Good
Orange,22,95,7.589280351,0.132196559610529,Good
Tomato,22,93,13.72638492,0.18507518345474017,Good
Tomato,23,90,12.83585424,0.28094376223970663,Good
Tomato,23,89,7.450253315,0.30903813846367756,Good
Tomato,23,89,7.825388265,0.30903813846367756,Good
Tomato,23,89,7.683058499,0.30903813846367756,Good
Tomato,25,95,12.98058343,0.1583888858753424,Bad
Pineapple,23,95,12.83585424,0.14047188111985376,Good
Orange,23,95,4.870193845,0.14047188111985376,Good
Orange,23,95,16.84124175,0.14047188111985376,Bad
Pineapple,22,95,12.76402932,0.132196559610529,Good
Tomato,23,94,10.95309884,0.16856625734382424,Good
Pineapple,24,95,14.1136139,0.14919587385827793,Good
Pineapple,23,95,12.48027818,0.14047188111985376,Good
Tomato,25,91,6.364536513,0.2850999945756163,Good
Pineapple,24,95,11.59594835,0.14919587385827793,Bad
Orange,24,95,18.89654455,0.14919587385827793,Bad
Tomato,25,95,15.93986231,0.1583888858753424,Bad
Tomato,23,90,13.12676612,0.28094376223970663,Good
Tomato,23,91,8.31460431,0.25284938601573614,Good
Orange,23,95,4.904260592,0.14047188111985376,Good
Tomato,24,89,13.80304952,0.3282309224882116,Good
Orange,24,95,19.10462223,0.14919587385827793,Bad
Orange,22,95,4.870193845,0.132196559610529,Good
Pineapple,25,95,10.82824911,0.1583888858753424,Bad
Tomato,24,95,12.76402932,0.14919587385827793,Bad
Orange,22,95,5.289662553,0.132196559610529,Good
Pineapple,25,95,10.04556771,0.1583888858753424,Bad
Orange,23,95,14.75399666,0.14047188111985376,Bad
Banana,24,95,12.27113269,0.14919587385827793,BAD
Tomato,25,95,15.85228317,0.1583888858753424,Bad
Banana,26,95,13.95754575,0.16807199143012852,Good
Banana,25,86,13.65010619,0.4434888804509587,Good
Tomato,23,89,8.116146322,0.30903813846367756,Good
Tomato,24,95,16.20534945,0.14919587385827793,Bad
Tomato,24,95,16.20534945,0.14919587385827793,Bad
Orange,22,95,4.972872478,0.132196559610529,Good
Tomato,23,94,13.80304952,0.16856625734382424,Good
Banana,24,87,13.80304952,0.3879092720315227,Good
Pineapple,25,95,10.46089174,0.1583888858753424,Bad
Tomato,24,95,12.98058343,0.14919587385827793,Bad
Orange,22,95,4.636126276,0.132196559610529,Good
Banana,25,87,13.80304952,0.4118111032758902,Good
Banana,24,95,16.56585884,0.14919587385827793,BAD
Orange,22,95,7.404343951,0.132196559610529,Good
Orange,22,95,4.870193845,0.132196559610529,Good
Pineapple,22,81,12.76402932,0.5023469265200093,Good
Banana,26,90,19.63480231,0.33614398286025615,Good
Tomato,24,76,17.12100442,0.7161401945197343,Good
Pineapple,24,95,9.8718154,0.14919587385827793,Bad
Tomato,25,95,16.29477154,0.1583888858753424,Bad
Pineapple,25,95,9.929454577,0.1583888858753424,Bad
Orange,23,95,14.75399666,0.14047188111985376,Bad
Orange,22,95,9.8718154,0.132196559610529,Good
Tomato,24,95,14.83589827,0.14919587385827793,Bad
Orange,23,95,4.802535216,0.14047188111985376,Good
Tomato,23,91,14.1136139,0.25284938601573614,Good
Orange,23,95,14.91822038,0.14047188111985376,Bad
Pineapple,22,95,12.76402932,0.132196559610529,Good
Pineapple,25,95,9.8718154,0.1583888858753424,Bad
Orange,22,95,6.826673276,0.132196559610529,Good
Orange,23,95,14.59144457,0.14047188111985376,Bad
Tomato,24,95,16.02789778,0.14919587385827793,Bad
Orange,22,95,8.568009903,0.132196559610529,Good
Orange,22,95,7.404343951,0.132196559610529,Good
Tomato,22,92,13.95754575,0.21151449537684597,Good
Tomato,23,90,12.90803823,0.28094376223970663,Good
Banana,25,89,19.20950925,0.34845554892575326,Good
Tomato,25,95,12.98058343,0.1583888858753424,Bad
Tomato,24,95,16.47502321,0.14919587385827793,Bad
Pineapple,25,95,9.987371503,0.1583888858753424,Bad
Tomato,23,89,12.76402932,0.30903813846367756,Good
Orange,23,95,4.870193845,0.14047188111985376,Good
Banana,25,89,19.42099897,0.34845554892575326,Good
Pineapple,23,83,12.69256136,0.4776043958075018,Good
Pineapple,25,95,10.95309884,0.1583888858753424,Bad
Banana,25,89,19.00030193,0.34845554892575326,Good
Tomato,23,89,8.116146322,0.30903813846367756,Good
Pineapple,25,95,11.27059687,0.1583888858753424,Bad
Orange,23,95,14.75399666,0.14047188111985376,Bad
Tomato,23,89,7.969740423,0.30903813846367756,Good
Orange,23,95,17.5009837,0.14047188111985376,Bad
Banana,24,95,16.84124175,0.14919587385827793,BAD
Orange,22,95,8.415248038,0.132196559610529,Good
Tomato,23,89,12.76402932,0.30903813846367756,Good
Pineapple,25,95,10.10404473,0.1583888858753424,Bad
Orange,22,95,6.003652649,0.132196559610529,Good
Orange,24,95,17.88911347,0.14919587385827793,Bad
Pineapple,23,84,12.69256136,0.4495100195835313,Good
Banana,24,95,12.34050263,0.14919587385827793,BAD
Banana,26,95,17.21524677,0.16807199143012852,Good
Tomato,24,95,15.93986231,0.14919587385827793,Bad
Tomato,25,95,15.59225501,0.1583888858753424,Bad
Pineapple,23,95,12.48027818,0.14047188111985376,Good
Pineapple,22,95,12.55068787,0.132196559610529,Good
Pineapple,23,80,12.55068787,0.5618875244794137,Good
Orange,23,95,8.018312629,0.14047188111985376,Good
Orange,23,95,16.65717174,0.14047188111985376,Bad
Tomato,25,95,15.50647254,0.1583888858753424,Bad
Tomato,24,89,8.165410187,0.3282309224882116,Good
Tomato,23,89,12.76402932,0.30903813846367756,Good
Banana,26,90,19.95991509,0.33614398286025615,Good
Banana,24,95,12.98058343,0.14919587385827793,BAD
Orange,22,95,7.044707922,0.132196559610529,Good
Banana,25,95,16.11639251,0.1583888858753424,BAD
Banana,25,88,19.52760946,0.38013332610082173,Good
Orange,23,95,16.65717174,0.14047188111985376,Bad
Orange,23,95,14.75399666,0.14047188111985376,Bad
Pineapple,23,95,12.41021712,0.14047188111985376,Good
Pineapple,25,95,9.987371503,0.1583888858753424,Bad
Orange,23,95,8.516848104,0.14047188111985376,Good
Pineapple,23,95,12.55068787,0.14047188111985376,Good
Tomato,24,95,9.644005982,0.14919587385827793,Good
Banana,26,89,19.20950925,0.3697583811462821,Good
Orange,23,95,19.85095108,0.14047188111985376,Bad
Orange,23,95,16.11639251,0.14047188111985376,Bad
Banana,24,95,16.65717174,0.14919587385827793,BAD
Banana,25,86,13.57421101,0.4434888804509587,Good
Tomato,25,95,13.42356205,0.1583888858753424,Bad
Orange,23,95,14.67251295,0.14047188111985376,Bad
Tomato,23,89,7.22284254,0.30903813846367756,Good
Tomato,25,95,15.85228317,0.1583888858753424,Bad
Tomato,25,95,7.777721829,0.1583888858753424,Good
Pineapple,22,95,12.62144823,0.132196559610529,Good
Tomato,23,94,12.27113269,0.16856625734382424,Good
Orange,23,95,19.95991509,0.14047188111985376,Bad
Banana,26,95,15.85228317,0.16807199143012852,Good
Tomato,25,95,15.00096563,0.1583888858753424,Bad
Orange,22,95,6.122270991,0.132196559610529,Good
Pineapple,23,95,12.69256136,0.14047188111985376,Good
Orange,23,95,16.93400512,0.14047188111985376,Bad
Banana,25,87,14.1136139,0.4118111032758902,Good
Tomato,25,95,15.33623116,0.1583888858753424,Bad
Pineapple,22,90,12.76402932,0.26439311922105757,Good
Tomato,25,95,15.93986231,0.1583888858753424,Bad
Banana,25,88,19.00030193,0.38013332610082173,Good
Orange,22,95,8.88012605,0.132196559610529,Good
Tomato,23,90,12.83585424,0.28094376223970663,Good
Banana,24,95,19.20950925,0.14919587385827793,BAD
Pineapple,25,95,10.58215896,0.1583888858753424,Bad
Orange,22,95,5.253804423,0.132196559610529,Good
Pineapple,25,95,10.95309884,0.1583888858753424,Bad
Tomato,25,95,15.76515749,0.1583888858753424,Bad
Banana,26,95,17.30998858,0.16807199143012852,Good
Tomato,23,95,12.06507013,0.14047188111985376,Good
Tomato,23,92,10.28117628,0.22475500979176521,Good
Orange,23,95,8.415248038,0.14047188111985376,Good
Orange,23,95,8.619414571,0.14047188111985376,Good
Tomato,23,91,8.165410187,0.25284938601573614,Good
Orange,23,95,5.182587061,0.14047188111985376,Good
Tomato,24,81,8.165410187,0.566944320661456,Good
Banana,25,89,20.17964285,0.34845554892575326,Good
Pineapple,24,95,12.69256136,0.14919587385827793,Bad
Banana,26,90,19.42099897,0.33614398286025615,Good
Orange,23,95,9.147105109,0.14047188111985376,Good
Tomato,24,95,14.83589827,0.14919587385827793,Bad
Orange,23,95,14.51078894,0.14047188111985376,Bad
Orange,24,95,16.47502321,0.14919587385827793,Bad
Tomato,23,92,9.814452454,0.22475500979176521,Good
Orange,22,95,8.827487661,0.132196559610529,Good
Tomato,24,89,8.116146322,0.3282309224882116,Good
Orange,22,95,7.404343951,0.132196559610529,Good
Orange,23,95,15.85228317,0.14047188111985376,Bad
Tomato,24,95,16.56585884,0.14919587385827793,Bad
Tomato,24,88,10.52137857,0.35807009725986694,Good
Banana,24,90,15.93986231,0.29839174771655586,Good
Orange,23,95,6.740875089,0.14047188111985376,Good
Orange,23,95,15.00096563,0.14047188111985376,Bad
Orange,23,95,8.722957641,0.14047188111985376,Good
Orange,23,95,16.65717174,0.14047188111985376,Bad
Tomato,25,95,13.3488037,0.1583888858753424,Bad
Pineapple,25,95,11.20647613,0.1583888858753424,Bad
Tomato,22,92,11.01598084,0.21151449537684597,Good
Pineapple,25,95,11.14266773,0.1583888858753424,Bad
Orange,23,95,6.613669965,0.14047188111985376,Good
Orange,24,95,15.33623116,0.14919587385827793,Bad
Tomato,27,76,8.619414571,0.855681642194603,Good
Orange,22,95,7.683058499,0.132196559610529,Good
Pineapple,24,95,14.35070581,0.14919587385827793,Good
Orange,23,95,15.67848238,0.14047188111985376,Bad
Orange,23,95,8.671063387,0.14047188111985376,Good
Orange,22,95,5.147226326,0.132196559610529,Good
Pineapple,25,95,10.22184745,0.1583888858753424,Bad
Pineapple,25,95,9.929454577,0.1583888858753424,Bad
Tomato,24,95,12.13341843,0.14919587385827793,Bad
Orange,22,95,10.34079221,0.132196559610529,Good
Tomato,25,95,16.65717174,0.1583888858753424,Bad
Tomato,25,95,15.76515749,0.1583888858753424,Bad
Orange,22,95,6.242557594,0.132196559610529,Good
Tomato,23,89,8.619414571,0.30903813846367756,Good
Orange,23,95,6.162179985,0.14047188111985376,Good
Pineapple,25,95,9.8718154,0.1583888858753424,Bad
Orange,22,95,7.000692513,0.132196559610529,Good
Tomato,25,95,15.50647254,0.1583888858753424,Bad
Banana,26,95,15.93986231,0.16807199143012852,Good
Banana,26,95,16.56585884,0.16807199143012852,Good
Orange,23,95,16.65717174,0.14047188111985376,Bad
Pineapple,25,95,10.04556771,0.1583888858753424,Bad
Banana,24,95,17.79130513,0.14919587385827793,BAD
Banana,24,95,16.84124175,0.14919587385827793,BAD
Tomato,25,95,13.95754575,0.1583888858753424,Bad
Orange,22,95,8.516848104,0.132196559610529,Good
Tomato,24,95,12.20210529,0.14919587385827793,Good
Tomato,25,93,6.202275223,0.22174444022547934,Good
Orange,23,95,8.116146322,0.14047188111985376,Good
Tomato,24,95,16.29477154,0.14919587385827793,Bad
Tomato,24,89,12.90803823,0.3282309224882116,Good
Pineapple,23,95,12.83585424,0.14047188111985376,Good
Orange,23,95,8.364807255,0.14047188111985376,Good
Pineapple,25,95,10.52137857,0.1583888858753424,Bad
Banana,24,95,16.84124175,0.14919587385827793,BAD
Tomato,24,81,8.264637967,0.566944320661456,Good
Pineapple,25,95,9.587732994,0.1583888858753424,Bad
Tomato,24,95,14.51078894,0.14919587385827793,Bad
Banana,24,95,15.50647254,0.14919587385827793,BAD
Orange,23,95,14.43054353,0.14047188111985376,Bad
Orange,23,95,14.91822038,0.14047188111985376,Bad
Pineapple,22,95,12.90803823,0.132196559610529,Good
Orange,24,95,14.67251295,0.14919587385827793,Bad
Tomato,23,92,13.95754575,0.22475500979176521,Good
Banana,25,88,15.16773612,0.38013332610082173,Good
Tomato,24,95,12.83585424,0.14919587385827793,Bad
Orange,23,95,4.538130868,0.14047188111985376,Good
Tomato,24,90,12.98058343,0.29839174771655586,Good
Tomato,24,95,15.76515749,0.14919587385827793,Bad
Orange,22,95,7.969740423,0.132196559610529,Good
Orange,23,95,15.93986231,0.14047188111985376,Bad
Banana,25,85,13.3488037,0.47516665762602717,Good
Tomato,23,91,8.364807255,0.25284938601573614,Good
Orange,23,95,15.93986231,0.14047188111985376,Bad
Orange,24,95,15.59225501,0.14919587385827793,Bad
Orange,23,95,14.51078894,0.14047188111985376,Bad
Banana,24,95,16.93400512,0.14919587385827793,BAD
Banana,24,95,17.02725828,0.14919587385827793,BAD
Banana,25,95,14.83589827,0.1583888858753424,BAD
Banana,24,95,12.62144823,0.14919587385827793,BAD
Pineapple,22,95,13.3488037,0.132196559610529,Good
Banana,24,95,12.13341843,0.14919587385827793,BAD
Tomato,23,92,9.987371503,0.22475500979176521,Good
Orange,22,95,11.92938136,0.132196559610529,Good
Orange,23,95,15.76515749,0.14047188111985376,Bad
Pineapple,22,95,12.90803823,0.132196559610529,Good
Orange,23,95,4.570643409,0.14047188111985376,Good
Tomato,26,94,6.323687334,0.20168638971615405,Good
Orange,22,95,8.827487661,0.132196559610529,Good
Tomato,23,91,8.364807255,0.25284938601573614,Good
Pineapple,22,95,12.98058343,0.132196559610529,Good
Tomato,24,95,13.05349201,0.14919587385827793,Bad
Tomato,24,95,16.11639251,0.14919587385827793,Bad
Orange,21,94,9.420521035,0.1492203238363241,Good
Pineapple,23,82,12.62144823,0.5056987720314727,Good
Tomato,23,91,8.214906999,0.25284938601573614,Good
Tomato,24,95,12.90803823,0.14919587385827793,Bad
Orange,23,95,18.48706888,0.14047188111985376,Bad
Banana,26,95,17.5009837,0.16807199143012852,Good
Orange,24,95,14.83589827,0.14919587385827793,Bad
Pineapple,24,95,11.66198098,0.14919587385827793,Bad
Tomato,23,89,12.69256136,0.30903813846367756,Good
Tomato,25,95,15.67848238,0.1583888858753424,Bad
Pineapple,22,95,12.62144823,0.132196559610529,Good
Banana,24,95,12.62144823,0.14919587385827793,BAD
Tomato,23,90,12.76402932,0.28094376223970663,Good
Pineapple,25,95,11.46485093,0.1583888858753424,Bad
Pineapple,23,95,12.76402932,0.14047188111985376,Good
Tomato,23,91,8.31460431,0.25284938601573614,Good
Orange,24,95,15.00096563,0.14919587385827793,Bad
Orange,23,95,16.29477154,0.14047188111985376,Bad
Pineapple,23,95,13.05349201,0.14047188111985376,Good
Orange,23,95,8.264637967,0.14047188111985376,Good
Orange,23,95,4.836285621,0.14047188111985376,Good
Tomato,25,95,12.76402932,0.1583888858753424,Bad
Pineapple,24,95,14.1136139,0.14919587385827793,Good
Pineapple,25,95,11.07916988,0.1583888858753424,Bad
Tomato,25,95,12.69256136,0.1583888858753424,Bad
Tomato,25,95,7.730278953,0.1583888858753424,Good
Banana,24,95,16.65717174,0.14919587385827793,BAD
Pineapple,25,95,9.929454577,0.1583888858753424,Bad
Banana,24,95,16.11639251,0.14919587385827793,BAD
Orange,24,95,14.67251295,0.14919587385827793,Bad
Pineapple,23,95,12.55068787,0.14047188111985376,Good
Orange,22,95,8.364807255,0.132196559610529,Good
Orange,23,95,16.02789778,0.14047188111985376,Bad
Tomato,24,94,11.66198098,0.1790350486299337,Good
Orange,22,95,4.441500903,0.132196559610529,Good
Tomato,25,95,15.33623116,0.1583888858753424,Bad
Orange,22,95,7.542720421,0.132196559610529,Good
Orange,22,95,8.364807255,0.132196559610529,Good
Tomato,24,90,12.69256136,0.29839174771655586,Good
Tomato,25,95,14.91822038,0.1583888858753424,Bad
Orange,23,95,19.85095108,0.14047188111985376,Bad
Orange,23,95,15.00096563,0.14047188111985376,Bad
Banana,24,95,18.18569032,0.14919587385827793,BAD
Tomato,24,93,11.53023895,0.208874223401589,Good
Pineapple,25,95,11.33503171,0.1583888858753424,Bad
Tomato,25,95,15.42113219,0.1583888858753424,Bad
Tomato,25,95,14.1136139,0.1583888858753424,Bad
Pineapple,23,95,12.83585424,0.14047188111985376,Good
Orange,23,95,16.02789778,0.14047188111985376,Bad
Orange,23,95,14.51078894,0.14047188111985376,Bad
Pineapple,25,95,11.07916988,0.1583888858753424,Bad
Orange,23,95,16.02789778,0.14047188111985376,Bad
Orange,22,95,6.529850053,0.132196559610529,Good
Pineapple,25,95,9.987371503,0.1583888858753424,Bad
Banana,24,95,17.21524677,0.14919587385827793,BAD
Orange,23,95,15.50647254,0.14047188111985376,Bad
Tomato,23,90,12.76402932,0.28094376223970663,Good
Tomato,24,76,17.21524677,0.7161401945197343,Good
Pineapple,24,95,14.03538213,0.14919587385827793,Good
Orange,22,95,7.000692513,0.132196559610529,Good
Orange,23,95,7.777721829,0.14047188111985376,Good
Tomato,26,94,6.323687334,0.20168638971615405,Good
Orange,22,95,7.542720421,0.132196559610529,Good
Tomato,23,88,8.264637967,0.33713251468764804,Good
Orange,22,95,6.405576451,0.132196559610529,Good
Tomato,22,92,14.19224347,0.21151449537684597,Good
Tomato,23,88,7.450253315,0.33713251468764804,Good
Orange,23,95,19.85095108,0.14047188111985376,Bad
Orange,22,95,6.48823229,0.132196559610529,Good
Banana,24,95,12.69256136,0.14919587385827793,BAD
Tomato,25,95,7.730278953,0.1583888858753424,Good
Orange,23,95,15.67848238,0.14047188111985376,Bad
Tomato,25,95,7.636059339,0.1583888858753424,Good
Orange,22,95,8.018312629,0.132196559610529,Good
Pineapple,22,95,13.12676612,0.132196559610529,Good
Pineapple,24,95,13.88010234,0.14919587385827793,Good
Pineapple,23,95,12.34050263,0.14047188111985376,Good
Orange,23,95,14.75399666,0.14047188111985376,Bad
Tomato,25,95,13.27441976,0.1583888858753424,Bad
Orange,24,95,14.91822038,0.14919587385827793,Bad
Orange,23,95,8.415248038,0.14047188111985376,Good
Tomato,24,95,14.59144457,0.14919587385827793,Bad
Pineapple,25,95,11.53023895,0.1583888858753424,Bad
Tomato,23,89,7.683058499,0.30903813846367756,Good
Orange,23,95,15.33623116,0.14047188111985376,Bad
Orange,24,95,19.52760946,0.14919587385827793,Bad
Orange,22,95,7.000692513,0.132196559610529,Good
Pineapple,23,95,12.76402932,0.14047188111985376,Good
Pineapple,25,95,11.862037,0.1583888858753424,Bad
Tomato,25,93,6.783674055,0.22174444022547934,Good
Orange,22,95,7.542720421,0.132196559610529,Good
Orange,23,95,14.83589827,0.14047188111985376,Bad
Orange,23,95,16.74896501,0.14047188111985376,Bad
Pineapple,22,95,12.55068787,0.132196559610529,Good
Orange,24,95,15.16773612,0.14919587385827793,Bad
Banana,26,90,19.74258151,0.33614398286025615,Good
Orange,24,95,19.20950925,0.14919587385827793,Bad
